area,store_name,phone,address,map_link,notes
문정/가락,원더베이프 문정점,010-8265-7880,서울 송파구 법원로9길 26 에이치비지니스파크 D동 103호,https://wondervape.kr/shopinfo/company.html,공개 웹 검색 기반 초안
잠실/송리단길,하카 잠실삼전역직영점,0507-1465-2163,서울 송파구 삼전로 66 순명빌딩 1층,https://pcmap.place.naver.com/place/2066713913/home,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=잠실 전자담배
문정/가락,하카 송파경찰병원역직영점,0507-1415-2164,서울 송파구 송이로 144 1층,https://pcmap.place.naver.com/place/2001106347/home,네이버 검색 롱테일 round2 2026-04-10 · query=가락시장역 전자담배
문정/가락,송파3대전자담배,010-6585-2524,서울 송파구 송이로 85 영진빌딩 1층,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,기존 02와 함께 공개된 010 번호 사용
,트리츠,010-8127-7949,서울 송파구 송파대로 167,http://place.map.kakao.com/1724391218,p4/30
문정/가락,전담이지 문정송파점,0507-1402-7954,서울 송파구 송파대로 167 문정테라타워 B동 1층 133호,https://pcmap.place.naver.com/place/2035450840/home,네이버 검색 롱테일 round2 2026-04-10 · query=문정역 전자담배
잠실/송리단길,베이프샵,0507-1367-6558,서울 송파구 송파대로 201 송파대로 201 테라타워2 B동 1층 118호 전자담배,https://pcmap.place.naver.com/place/1035931794/home,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=문정 전자담배
잠실/송리단길,베이프크루 송파점,0507-1364-9937,서울 송파구 송파대로 345 상가 1A동 1066호,https://pcmap.place.naver.com/place/1451835923/home,네이버 검색 롱테일 확장 2026-04-10 · query=송파역 전자담배
잠실/송리단길,제로전자담배 헬리오시티점,0507-1343-1443,서울 송파구 송파대로 345 헬리오시티상가 1B동 지하1층 172호,https://pcmap.place.naver.com/place/1889675722/home,네이버 검색 롱테일 확장 2026-04-10 · query=송파역 전자담배
잠실/송리단길,하카전자담배 송파점,0507-1408-9079,서울 송파구 송파대로 380 행우빌딩,https://pcmap.place.naver.com/place/37779388/home,네이버 검색 롱테일 확장 2026-04-10 · query=송파역 전자담배
잠실/송리단길,아이다전자담배 송파잠실,010-8902-3169,서울 송파구 송파대로 404 우일빌딩 1층,https://m.martha-vape.com/bs21/layout/map_store2.html,공개 웹 검색 기반 초안
문정/가락,가락시장 베이핑샵,010-9278-8140,서울 송파구 송파대로28길 27 송파성원쌍떼빌상가 101동 219호,https://m.martha-vape.com/bs21/layout/map_store2.html,기존 02와 함께 공개된 010 번호 사용
잠실/송리단길,스모크 보틀,010-4195-5504,서울 송파구 송파대로37길 54 101호 스모크보틀,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09
,송파잠실전자담배베이프갱스터,010-7170-3404,서울 송파구 오금로11길 11-11,,
잠실/송리단길,송파잠실 전자담배 베이프갱스터,010-9490-3404,서울 송파구 오금로11길 11-11 B동 101호,,공개 웹 검색 기반 초안
잠실/송리단길,라미야 방이점,010-9624-3989,서울 송파구 오금로11길 33 신동아타워 1층 10호,https://m.martha-vape.com/bs21/layout/map_store2.html,기존 02-417-6979 후보 대신 동일 주소 공식 로케이터의 010 번호로 업그레이드. 기존 중복 후보(row 241) 정리
잠실/송리단길,방이 베이프 전자담배 송파잠실점,0507-1411-6979,서울 송파구 오금로11길 33 신동아타워 1층 110호,https://pcmap.place.naver.com/place/1095747692/home,네이버 검색 롱테일 확장 2026-04-10 · query=방이동 전자담배
잠실/송리단길,너구리전자담배 방이점,0507-1411-0262,서울 송파구 오금로11길 45 사보이시티잠실 1층 104호,https://pcmap.place.naver.com/place/1137619712/home,네이버 검색 롱테일 확장 2026-04-10 · query=방이동 전자담배
문정/가락,송파3대전자담배 송파본점,0507-1419-2524,서울 송파구 오금로36길 69 1층 송파3대 전자담배,https://pcmap.place.naver.com/place/35589300/home,네이버 검색 롱테일 round2 2026-04-10 · query=경찰병원역 전자담배
베이프샵 서울 송파구,전자담배 멀티샵 송파NO1,0507-1406-7775,"서울 송파구 올림픽로 104 (잠실동, 동성빌딩) 1층 7호",,naver_townconnect_embedded
잠실/송리단길,송파전자담배NO1,010-5670-7124,서울 송파구 올림픽로 104 1층 7호,https://m.martha-vape.com/bs21/layout/map_store2.html,기존 02 대신 공개 웹 검색상 확인된 010 번호 반영
잠실/송리단길,위베이프 잠실새내점,0507-1417-7780,"서울 송파구 올림픽로 104 1층 7호, 9-2호 위베이프",https://pcmap.place.naver.com/place/1721215417/home,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=잠실 전자담배
잠실/송리단길,잠실전자담배 엘프바,0507-1355-7644,서울 송파구 올림픽로 118 1층,https://pcmap.place.naver.com/place/1774314078/home,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=잠실 전자담배
잠실/송리단길,잠실직영점,010-8974-5300,서울 송파구 올림픽로 119 (잠실동) 에이170호,,공개 웹 검색 기반 초안
잠실/송리단길,잠실킹콩전자담배,010-4224-7254,서울 송파구 올림픽로 289 잠실시그마타워,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09
잠실/송리단길,아가페 전자담배,010-3550-0227,서울 송파구 올림픽로 597-1 (풍납동) 1층,http://litmuskorea.co.kr/sitefront/Litmuskorea/stores/,공식 스토어 로케이터(litmus) 기반 SMS 우선 확장 배치 2026-04-09
잠실/송리단길,뿜뿜베이프 잠실,010-8651-5339,서울 송파구 올림픽로 86 (잠실동) 1층,,공개 웹 검색 기반 초안
잠실/송리단길,뿜뿜베이프,0507-1334-5339,서울 송파구 올림픽로 86 1층,https://pcmap.place.naver.com/place/1152588405/home,네이버 검색 핫스팟 인접 확장 2026-04-10 · query=잠실새내 전자담배
잠실/송리단길,도깨비전자담배 송파 잠실본점,0507-1330-9876,서울 송파구 올림픽로30길 9 1동 206호,https://pcmap.place.naver.com/place/1675208283/home,네이버 검색 롱테일 확장 2026-04-10 · query=방이동 전자담배
잠실/송리단길,도깨비전자담배 잠실본점,010-7107-9876,서울 송파구 올림픽로30길 9 206호,,공개 웹 검색 기반 초안
,랑이전자담배,010-9973-8111,서울 송파구 올림픽로35가길 9,http://place.map.kakao.com/145170894,p5/30
잠실/송리단길,서브마린,010-4913-1453,서울 송파구 올림픽로35가길 9 잠실푸르지오월드마크 230호,https://map.naver.com/p/search/서브마린,"애매번호 재검증 복구 2026-04-10. 네이버 지도 검색상 서울 송파구 신천동 전자담배 결과 1건으로 수렴했고, Martha/Litmus 주소가 잠실푸르지오월드마크로 합치됨"
잠실/송리단길,베이프캔디 위례점,010-2372-7650,서울 송파구 위례광장로 270 송파와이즈더샵 Y동 1층 144호,https://m.swidn.com/store,공개 웹 검색 기반 초안
문정/가락,베이프크루 가락점,0507-1399-1101,서울 송파구 중대로 135 아이티벤처타워 1층 동관101-4호,https://pcmap.place.naver.com/place/1935867515/home,네이버 검색 롱테일 round2 2026-04-10 · query=가락시장역 전자담배
문정/가락,가락동전자담배,0507-1482-3132,서울 송파구 중대로9길 54 103호,https://pcmap.place.naver.com/place/2032758158/home,네이버 검색 롱테일 round2 2026-04-10 · query=가락시장역 전자담배
문정/가락,하카 현대시티몰 가든파이브직영점,0507-1344-2120,서울 송파구 충민로 66 1층,https://pcmap.place.naver.com/place/2067327037/home,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=문정 전자담배
잠실/송리단길,라미야전자담배 송파가든파이브점,010-2988-6281,서울 송파구 충민로 66 가든파이브 NC백화점 지하1층 FB-1079호,,공개 웹 검색 기반 초안
,위베이프 한국전자담배 신월1동점,0507-1416-7791,서울 양천구 곰달래로 25 1층 (신월동),,review_promoted: naver place 출처. pool에 한국전자담배신월점 010-9066-1523(같은주소) 있으나 다른 번호(0507 virtual추가). 2026-04-14 bewell_followup 확정.
목동/오목교,한국전자담배 신월점,010-9066-1523,서울 양천구 곰달래로 25 1층 전자담배,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09
,베이프칸,010-2175-7405,서울 양천구 남부순환로83길 17 목동센트럴아이파크위브 1단지 1-28호 (신월동),,자담 공식 스토어로케이터 기반. 위베이프 베이프칸으로 네이버 플레이스 확인됨. 2026-04-14 Lane B 신규.
목동/오목교,마샤 베이프 목동점,010-8869-8926,서울 양천구 목동,https://m.martha-vape.com/bs21/layout/map_store2.html,공개 웹 검색 기반 초안. 주소 재확인 필요
목동/오목교,목동 베이프타운,010-7236-9693,서울 양천구 목동,,공개 웹 검색 기반 초안
,마샤전자담배 목동점,0507-1423-1701,"서울 양천구 목동동로 233-1 지하1층 137,142호",https://pcmap.place.naver.com/place/35965205/home,proven_longtail_redux 2026-04-14. 목동역 전자담배 Naver Place 검색 결과. batch5_sadang_mokdong_checkpoint_2026-04-13 unmerged 확인. 서울 주소+0507 dedup clean.
,솜씨,0507-1341-7880,서울 양천구 목동동로 87,https://pcmap.place.naver.com/place/1122760557/home,proven_longtail_redux 2026-04-14. 오목교역 전자담배 Naver Place 검색 결과. batch5_sadang_mokdong_checkpoint_2026-04-13 unmerged 확인. 서울 주소+0507 dedup clean.
,전자담BAAM,0507-1417-5635,서울 양천구 목동로23길 12 1층 103호,https://pcmap.place.naver.com/place/1723561269/home,proven_longtail_redux 2026-04-14. 목동역 전자담배 Naver Place 검색 결과. batch5_sadang_mokdong_checkpoint_2026-04-13 unmerged 확인. 서울 주소+0507 dedup clean.
목동/오목교,목동전자담배,010-8254-1537,서울 양천구 목동중앙본로 122 1층,https://m.martha-vape.com/bs21/layout/map_store2.html,Martha Vape 공개 로케이터 기준 확인
양천구,목동전자담배,0507-1311-1537,서울 양천구 목동중앙본로 122 1층,https://naver.me/place/1232742614,9호선 염창역 쿼리
목동/오목교,오목교전자담배,010-6421-1384,서울 양천구 신목로 93-1 1층 전자담배,https://m.martha-vape.com/bs21/layout/map_store2.html,Martha Vape 공개 로케이터 기준 확인
,위베이프 베이프칸,0507-1390-7405,서울 양천구 신월동,https://m.place.naver.com/place/1837408523,네이버 플레이스 (place_id 1837408523). 24시간연중무휴. 2026-04-14 low-coverage followup 신규.
목동/오목교,자이언트바바 양천,010-4534-5293,서울 양천구 신월로,,공개 웹 검색 기반 초안
목동/오목교,예스베이프(Yes Vape),010-2556-5293,서울 양천구 신월로 164,https://m.justfog.co.kr/stockist.html,공식 스토어 로케이터(justfog) 기반 SMS 우선 확장 배치 2026-04-09
목동/오목교,시가랜드 전자담배,0507-1335-8585,서울 양천구 신월로 344 1층,https://map.naver.com/p/entry/place/34524114,"네이버 지도 place listing 검증 완료. 전자담배 카테고리, 서울 양천구 주소, 0507 확인. 기존 공개 웹 검색 010 대체"
,라운지스토리 전자담배,0507-1404-6553,서울 양천구 신정동,https://m.place.naver.com/place/36898346,네이버 플레이스 (place_id 36898346). 영업중22:00마감. 2026-04-14 low-coverage followup 신규.
,베이프갱스터 목동점,0507-1358-0754,서울 양천구 신정동 (목동역 7번출구 250m),https://m.place.naver.com/place/1454748649,new-open monitor 신규 발굴. 오픈 쿠폰 이벤트 진행 중. 방문자리뷰 304건 블로그리뷰 450건. 풀 미등재 확인.
목동/오목교,베이프갱스터 목동점,010-5204-0754,서울 양천구 신정동 1007-11 이스타팰리스 106호 베이프갱스터,https://m.martha-vape.com/bs21/layout/map_store2.html,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09
,이즈미 전자담배 신월점,0507-1362-2658,서울 양천구 오목로 102-1 태진빌딩 1층 (신월동 505-3),https://map.naver.com/p/entry/place/35782140,네이버 플레이스 검증 (place_id 35782140). 2026-04-14 Lane B 신규.
목동/오목교,제로전자담배 신정역점,0507-1379-1011,서울 양천구 오목로 157 1층,https://pcmap.place.naver.com/place/2006994082/home,네이버 검색 롱테일 확장 2026-04-10 · query=까치산 전자담배
목동/오목교,하카전자담배 목동 직영점,0507-1301-9079,서울 양천구 오목로 233,https://pcmap.place.naver.com/place/1535407451/home,네이버 검색 롱테일 확장 2026-04-10 · query=목동역 전자담배
목동/오목교,전담GATE 목동역점,0507-1429-8445,서울 양천구 오목로 236 1층,https://pcmap.place.naver.com/place/1222937071/home,네이버 검색 롱테일 확장 2026-04-10 · query=목동역 전자담배
,다니엘앤베가 양천구점,010-3919-6386,서울 양천구 오목로 337 지층,,베라쥬스 공식 스토어로케이터 기반. 2026-04-14 Lane E (VERA sweep) 신규.
,위베이프 오목교점,010-3253-0897,서울 양천구 오목로 340,,
목동/오목교,베이프존 신정네거리점,010-9275-1688,"서울 양천구 중앙로43길 14 래미안목동아델리체, 상가비동 120호",https://m.martha-vape.com/bs21/layout/map_store2.html,공식 스토어 로케이터(martha) 기반 SMS 우선 확장 배치 2026-04-09
영등포/문래,베이프로 영등포 전자담배,0507-1317-4889,서울 영등포구 경인로 838,https://pcmap.place.naver.com/place/1383326548/home,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=영등포역 전자담배
베이프샵 서울 영등포구,전자담배 멀티샵 하카 영등포점,0507-1413-9079,서울 영등포구 경인로 875-1 (영등포동3가),,naver_townconnect_embedded
영등포/문래,영등포전자담배,0507-1425-9079,서울 영등포구 경인로 875-1 1층,https://pcmap.place.naver.com/place/1472477974/home,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=영등포역 전자담배
여의도,베이프큐 전자담배 여의도점,0507-1310-1194,서울 영등포구 국제금융로6길 33 1층 24호,https://pcmap.place.naver.com/place/1363898535/home,네이버 검색 핫스팟 2차 확장 2026-04-10 · query=여의도 전자담배
